id,insert_date,origin,destination,start_date,end_date,train_type,price,train_class,fare
1384,2019-04-19 05:45:00,MADRID,VALENCIA,2019-05-19 16:55:00,2019-05-19 21:58:00,AVE-LD,56.1,Turista con enlace,Flexible
1385,2019-04-19 05:45:00,MADRID,VALENCIA,2019-05-19 17:10:00,2019-05-19 18:54:00,AVE,73.1,Turista,Flexible
1386,2019-04-19 05:45:00,MADRID,VALENCIA,2019-05-19 17:48:00,2019-05-19 21:58:00,INTERCITY,36.05,Turista Plus,Promo
1387,2019-04-19 05:45:00,MADRID,VALENCIA,2019-05-19 18:40:00,2019-05-19 20:20:00,AVE,73.1,Turista,Flexible
1388,2019-04-19 05:45:00,MADRID,VALENCIA,2019-05-19 19:40:00,2019-05-19 21:29:00,AVE,66.55,Preferente,Promo
1389,2019-04-19 05:45:00,MADRID,VALENCIA,2019-05-19 20:40:00,2019-05-19 22:24:00,AVE,51.15,Turista,Promo
1390,2019-04-19 05:45:00,MADRID,VALENCIA,2019-05-19 21:10:00,2019-05-19 23:03:00,AVE,45.3,Turista,Promo
1391,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 06:08:00,2019-04-22 12:55:00,REGIONAL,28.35,Turista,Adulto ida
1392,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 08:40:00,2019-04-22 10:33:00,AVE,45.3,Turista,Promo
1393,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 09:40:00,2019-04-22 11:24:00,AVE,57.75,Turista,Promo
1394,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 10:40:00,2019-04-22 12:20:00,AVE,66.55,Preferente,Promo
1395,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 11:10:00,2019-04-22 13:25:00,INTERCITY,55.4,Turista,Flexible
1396,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 11:55:00,2019-04-22 13:35:00,AVE,66.55,Preferente,Promo
1397,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 12:21:00,2019-04-22 19:04:00,REGIONAL,28.35,Turista,Adulto ida
1398,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 12:40:00,2019-04-22 14:20:00,AVE,66.55,Preferente,Promo
1399,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 14:10:00,2019-04-22 16:03:00,AVE,66.55,Preferente,Promo
1400,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 15:10:00,2019-04-22 16:52:00,AVE,66.55,Preferente,Promo
1401,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 15:30:00,2019-04-22 22:31:00,AVE-MD,,Preferente,Promo
1402,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 15:40:00,2019-04-22 17:22:00,AVE,66.55,Preferente,Promo
1403,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 16:05:00,2019-04-22 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1404,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 16:45:00,2019-04-22 18:50:00,ALVIA,,Turista,Flexible
1405,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 16:55:00,2019-04-22 21:58:00,AVE-LD,,Turista,Flexible
1406,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 17:40:00,2019-04-22 19:20:00,AVE,73.1,Turista,Flexible
1407,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 17:48:00,2019-04-22 21:58:00,INTERCITY,42.9,Turista,Flexible
1408,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 18:40:00,2019-04-22 20:20:00,AVE,73.1,Turista,Flexible
1409,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 19:40:00,2019-04-22 21:29:00,AVE,76.4,Preferente,Promo
1410,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 20:40:00,2019-04-22 22:24:00,AVE,66.55,Preferente,Promo
1411,2019-04-19 05:45:00,MADRID,VALENCIA,2019-04-22 21:10:00,2019-04-22 23:03:00,AVE,66.55,Preferente,Promo
1412,2019-04-19 05:45:11,MADRID,VALENCIA,2019-05-18 08:00:00,2019-05-18 14:10:00,REGIONAL,28.35,Turista,Adulto ida
1413,2019-04-19 05:45:11,MADRID,VALENCIA,2019-05-18 08:40:00,2019-05-18 10:33:00,AVE,45.3,Turista,Promo
1414,2019-04-19 05:45:11,MADRID,VALENCIA,2019-05-18 09:40:00,2019-05-18 11:24:00,AVE,36.15,Preferente,Promo
1415,2019-04-19 05:45:11,MADRID,VALENCIA,2019-05-18 10:40:00,2019-05-18 12:20:00,AVE,33.65,Turista,Promo
1416,2019-04-19 05:45:11,MADRID,VALENCIA,2019-05-18 11:10:00,2019-05-18 13:25:00,INTERCITY,29.9,Turista,Promo
1417,2019-04-19 05:45:11,MADRID,VALENCIA,2019-05-18 11:55:00,2019-05-18 13:35:00,AVE,27.8,Turista,Promo
1418,2019-04-19 05:45:11,MADRID,VALENCIA,2019-05-18 14:10:00,2019-05-18 16:03:00,AVE,39.45,Turista,Promo
1419,2019-04-19 05:45:11,MADRID,VALENCIA,2019-05-18 15:30:00,2019-05-18 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
1420,2019-04-19 05:45:11,MADRID,VALENCIA,2019-05-18 15:40:00,2019-05-18 17:22:00,AVE,39.45,Turista,Promo
1421,2019-04-19 05:45:11,MADRID,VALENCIA,2019-05-18 16:30:00,2019-05-18 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1422,2019-04-19 05:45:11,MADRID,VALENCIA,2019-05-18 17:40:00,2019-05-18 19:20:00,AVE,36.15,Preferente,Promo
1423,2019-04-19 05:45:11,MADRID,VALENCIA,2019-05-18 19:40:00,2019-05-18 21:29:00,AVE,39.45,Turista,Promo
1424,2019-04-19 05:45:11,MADRID,VALENCIA,2019-05-18 21:10:00,2019-05-18 23:03:00,AVE,33.65,Turista,Promo
1425,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 06:08:00,2019-05-17 12:55:00,REGIONAL,28.35,Turista,Adulto ida
1426,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 06:45:00,2019-05-17 08:38:00,AVE,33.65,Turista,Promo
1427,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 09:10:00,2019-05-17 10:58:00,AVE,45.3,Turista,Promo
1428,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 09:40:00,2019-05-17 11:24:00,AVE,39.45,Turista,Promo
1429,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 10:40:00,2019-05-17 12:20:00,AVE,39.45,Turista,Promo
1430,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 11:10:00,2019-05-17 13:25:00,INTERCITY,34.35,Turista,Promo
1431,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 12:21:00,2019-05-17 19:04:00,REGIONAL,28.35,Turista,Adulto ida
1432,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 12:40:00,2019-05-17 14:20:00,AVE,51.15,Turista,Promo
1433,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 14:10:00,2019-05-17 16:03:00,AVE,51.15,Turista,Promo
1434,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 15:10:00,2019-05-17 17:20:00,INTERCITY,38.8,Turista,Promo
1435,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 15:10:00,2019-05-17 17:20:00,INTERCITY,43.75,Turista,Promo
1436,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 15:30:00,2019-05-17 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
1437,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 15:40:00,2019-05-17 17:22:00,AVE,57.75,Turista,Promo
1438,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 16:30:00,2019-05-17 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1439,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 16:45:00,2019-05-17 18:50:00,ALVIA,71.0,Turista,Flexible
1440,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 16:55:00,2019-05-17 21:58:00,AVE-LD,56.1,Turista con enlace,Flexible
1441,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 17:10:00,2019-05-17 18:54:00,AVE,66.55,Preferente,Promo
1442,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 17:40:00,2019-05-17 19:20:00,AVE,66.55,Preferente,Promo
1443,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 17:48:00,2019-05-17 21:58:00,INTERCITY,25.75,Turista Plus,Promo
1444,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 18:10:00,2019-05-17 19:50:00,AVE,66.55,Preferente,Promo
1445,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 18:40:00,2019-05-17 20:20:00,AVE,57.75,Turista,Promo
1446,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 19:40:00,2019-05-17 21:29:00,AVE,51.15,Turista,Promo
1447,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 20:40:00,2019-05-17 22:24:00,AVE,45.3,Turista,Promo
1448,2019-04-19 05:45:18,MADRID,VALENCIA,2019-05-17 21:10:00,2019-05-17 23:03:00,AVE,45.3,Turista,Promo
1449,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 06:08:00,2019-05-16 12:55:00,REGIONAL,28.35,Turista,Adulto ida
1450,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 06:45:00,2019-05-16 08:38:00,AVE,21.95,Turista,Promo
1451,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 07:40:00,2019-05-16 09:20:00,AVE,57.75,Turista,Promo
1452,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 09:10:00,2019-05-16 10:58:00,AVE,51.15,Turista,Promo
1453,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 09:40:00,2019-05-16 11:24:00,AVE,39.45,Turista,Promo
1454,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 10:40:00,2019-05-16 12:20:00,AVE,21.95,Turista,Promo
1455,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 11:10:00,2019-05-16 13:25:00,INTERCITY,29.9,Turista,Promo
1456,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 11:55:00,2019-05-16 13:35:00,AVE,33.65,Turista,Promo
1457,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 12:21:00,2019-05-16 19:04:00,REGIONAL,28.35,Turista,Adulto ida
1458,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 12:40:00,2019-05-16 14:20:00,AVE,33.65,Turista,Promo
1459,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 14:10:00,2019-05-16 16:03:00,AVE,33.65,Turista,Promo
1460,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 15:10:00,2019-05-16 16:52:00,AVE,33.65,Turista,Promo
1461,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 15:30:00,2019-05-16 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
1462,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 15:40:00,2019-05-16 17:22:00,AVE,57.75,Turista,Promo
1463,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 16:05:00,2019-05-16 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1464,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 16:45:00,2019-05-16 18:50:00,ALVIA,71.0,Turista,Flexible
1465,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 16:55:00,2019-05-16 21:58:00,AVE-LD,39.25,Turista con enlace,Promo
1466,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 17:40:00,2019-05-16 19:20:00,AVE,57.75,Turista,Promo
1467,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 17:48:00,2019-05-16 21:58:00,INTERCITY,21.45,Turista,Promo
1468,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 18:40:00,2019-05-16 20:20:00,AVE,57.75,Turista,Promo
1469,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 19:40:00,2019-05-16 21:29:00,AVE,51.15,Turista,Promo
1470,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 20:40:00,2019-05-16 22:24:00,AVE,57.75,Turista,Promo
1471,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-16 21:10:00,2019-05-16 23:03:00,AVE,33.65,Turista,Promo
1472,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 06:08:00,2019-05-15 12:55:00,REGIONAL,28.35,Turista,Adulto ida
1473,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 06:45:00,2019-05-15 08:38:00,AVE,21.95,Turista,Promo
1474,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 08:40:00,2019-05-15 10:33:00,AVE,21.95,Turista,Promo
1475,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 09:40:00,2019-05-15 11:24:00,AVE,39.45,Turista,Promo
1476,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 10:40:00,2019-05-15 12:20:00,AVE,33.65,Turista,Promo
1477,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 11:10:00,2019-05-15 13:25:00,INTERCITY,16.6,Turista,Promo
1478,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 11:55:00,2019-05-15 13:35:00,AVE,21.95,Turista,Promo
1479,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 12:21:00,2019-05-15 19:04:00,REGIONAL,28.35,Turista,Adulto ida
1480,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 12:40:00,2019-05-15 14:20:00,AVE,21.95,Turista,Promo
1481,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 14:10:00,2019-05-15 16:03:00,AVE,21.95,Turista,Promo
1482,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 15:10:00,2019-05-15 16:52:00,AVE,21.95,Turista,Promo
1483,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 15:30:00,2019-05-15 22:31:00,AVE-MD,53.25,Turista con enlace,Promo +
1484,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 15:40:00,2019-05-15 17:22:00,AVE,21.95,Turista,Promo
1485,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 16:05:00,2019-05-15 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1486,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 16:45:00,2019-05-15 18:50:00,ALVIA,27.7,Preferente,Promo
1487,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 16:55:00,2019-05-15 21:58:00,AVE-LD,28.05,Turista con enlace,Promo
1488,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 17:40:00,2019-05-15 19:20:00,AVE,21.95,Turista,Promo
1489,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 17:48:00,2019-05-15 21:58:00,INTERCITY,17.15,Turista,Promo
1490,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 18:40:00,2019-05-15 20:20:00,AVE,21.95,Turista,Promo
1491,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 19:40:00,2019-05-15 21:29:00,AVE,39.45,Turista,Promo
1492,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 20:40:00,2019-05-15 22:24:00,AVE,21.95,Turista,Promo
1493,2019-04-19 05:45:25,MADRID,VALENCIA,2019-05-15 21:10:00,2019-05-15 23:03:00,AVE,21.95,Turista,Promo
1494,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 06:08:00,2019-05-14 12:55:00,REGIONAL,28.35,Turista,Adulto ida
1495,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 06:45:00,2019-05-14 08:38:00,AVE,27.8,Turista,Promo
1496,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 07:40:00,2019-05-14 09:20:00,AVE,57.75,Turista,Promo
1497,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 09:10:00,2019-05-14 10:58:00,AVE,45.3,Turista,Promo
1498,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 09:40:00,2019-05-14 11:24:00,AVE,39.45,Turista,Promo
1499,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 10:40:00,2019-05-14 12:20:00,AVE,27.8,Turista,Promo
1500,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 11:10:00,2019-05-14 13:25:00,INTERCITY,29.9,Turista,Promo
1501,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 11:55:00,2019-05-14 13:35:00,AVE,27.8,Turista,Promo
1502,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 12:21:00,2019-05-14 19:04:00,REGIONAL,28.35,Turista,Adulto ida
1503,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 12:40:00,2019-05-14 14:20:00,AVE,27.8,Turista,Promo
1504,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 14:10:00,2019-05-14 16:03:00,AVE,27.8,Turista,Promo
1505,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 15:10:00,2019-05-14 16:52:00,AVE,21.95,Turista,Promo
1506,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 15:30:00,2019-05-14 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
1507,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 15:40:00,2019-05-14 17:22:00,AVE,33.65,Turista,Promo
1508,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 16:05:00,2019-05-14 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1509,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 16:45:00,2019-05-14 18:50:00,ALVIA,46.15,Preferente,Promo
1510,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 16:55:00,2019-05-14 21:58:00,AVE-LD,56.1,Turista con enlace,Flexible
1511,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 17:40:00,2019-05-14 19:20:00,AVE,57.75,Turista,Promo
1512,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 17:48:00,2019-05-14 21:58:00,INTERCITY,17.15,Turista,Promo
1513,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 18:40:00,2019-05-14 20:20:00,AVE,57.75,Turista,Promo
1514,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 19:40:00,2019-05-14 21:29:00,AVE,39.45,Turista,Promo
1515,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 20:40:00,2019-05-14 22:24:00,AVE,27.8,Turista,Promo
1516,2019-04-19 05:45:35,MADRID,VALENCIA,2019-05-14 21:10:00,2019-05-14 23:03:00,AVE,21.95,Turista,Promo
1517,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 06:08:00,2019-05-13 12:55:00,REGIONAL,28.35,Turista,Adulto ida
1518,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 06:45:00,2019-05-13 08:38:00,AVE,27.8,Turista,Promo
1519,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 07:40:00,2019-05-13 09:20:00,AVE,57.75,Turista,Promo
1520,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 09:10:00,2019-05-13 10:58:00,AVE,45.3,Turista,Promo
1521,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 09:40:00,2019-05-13 11:24:00,AVE,39.45,Turista,Promo
1522,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 10:40:00,2019-05-13 12:20:00,AVE,33.65,Turista,Promo
1523,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 11:10:00,2019-05-13 13:25:00,INTERCITY,29.9,Turista,Promo
1524,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 11:55:00,2019-05-13 13:35:00,AVE,33.65,Turista,Promo
1525,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 12:21:00,2019-05-13 19:04:00,REGIONAL,28.35,Turista,Adulto ida
1526,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 12:40:00,2019-05-13 14:20:00,AVE,27.8,Turista,Promo
1527,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 14:10:00,2019-05-13 16:03:00,AVE,33.65,Turista,Promo
1528,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 15:10:00,2019-05-13 16:52:00,AVE,21.95,Turista,Promo
1529,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 15:30:00,2019-05-13 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
1530,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 15:40:00,2019-05-13 17:22:00,AVE,33.65,Turista,Promo
1531,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 16:05:00,2019-05-13 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1532,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 16:45:00,2019-05-13 18:50:00,ALVIA,35.5,Turista,Promo
1533,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 16:55:00,2019-05-13 21:58:00,AVE-LD,39.25,Turista con enlace,Promo
1534,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 17:40:00,2019-05-13 19:20:00,AVE,27.8,Turista,Promo
1535,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 17:48:00,2019-05-13 21:58:00,INTERCITY,17.15,Turista,Promo
1536,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 18:40:00,2019-05-13 20:20:00,AVE,27.8,Turista,Promo
1537,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 19:40:00,2019-05-13 21:29:00,AVE,39.45,Turista,Promo
1538,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 20:40:00,2019-05-13 22:24:00,AVE,21.95,Turista,Promo
1539,2019-04-19 05:45:43,MADRID,VALENCIA,2019-05-13 21:10:00,2019-05-13 23:03:00,AVE,21.95,Turista,Promo
1540,2019-04-19 05:45:51,MADRID,VALENCIA,2019-05-11 08:00:00,2019-05-11 14:10:00,REGIONAL,28.35,Turista,Adulto ida
1541,2019-04-19 05:45:51,MADRID,VALENCIA,2019-05-11 08:40:00,2019-05-11 10:33:00,AVE,45.3,Turista,Promo
1542,2019-04-19 05:45:51,MADRID,VALENCIA,2019-05-11 09:40:00,2019-05-11 11:24:00,AVE,45.3,Turista,Promo
1543,2019-04-19 05:45:51,MADRID,VALENCIA,2019-05-11 10:40:00,2019-05-11 12:20:00,AVE,39.45,Turista,Promo
1544,2019-04-19 05:45:51,MADRID,VALENCIA,2019-05-11 11:10:00,2019-05-11 13:25:00,INTERCITY,29.9,Turista,Promo
1545,2019-04-19 05:45:51,MADRID,VALENCIA,2019-05-11 11:55:00,2019-05-11 13:35:00,AVE,39.45,Turista,Promo
1546,2019-04-19 05:45:51,MADRID,VALENCIA,2019-05-11 14:10:00,2019-05-11 16:03:00,AVE,39.45,Turista,Promo
1547,2019-04-19 05:45:51,MADRID,VALENCIA,2019-05-11 15:30:00,2019-05-11 22:31:00,AVE-MD,53.25,Turista con enlace,Promo +
1548,2019-04-19 05:45:51,MADRID,VALENCIA,2019-05-11 15:40:00,2019-05-11 17:22:00,AVE,45.3,Turista,Promo
1549,2019-04-19 05:45:51,MADRID,VALENCIA,2019-05-11 16:30:00,2019-05-11 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1550,2019-04-19 05:45:51,MADRID,VALENCIA,2019-05-11 17:40:00,2019-05-11 19:20:00,AVE,45.3,Turista,Promo
1551,2019-04-19 05:45:51,MADRID,VALENCIA,2019-05-11 19:40:00,2019-05-11 21:29:00,AVE,45.3,Turista,Promo
1552,2019-04-19 05:45:51,MADRID,VALENCIA,2019-05-11 21:10:00,2019-05-11 23:03:00,AVE,39.45,Turista,Promo
1553,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 06:08:00,2019-05-10 12:55:00,REGIONAL,28.35,Turista,Adulto ida
1554,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 06:45:00,2019-05-10 08:38:00,AVE,33.65,Turista,Promo
1555,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 09:10:00,2019-05-10 10:58:00,AVE,45.3,Turista,Promo
1556,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 09:40:00,2019-05-10 11:24:00,AVE,39.45,Turista,Promo
1557,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 10:40:00,2019-05-10 12:20:00,AVE,45.3,Turista,Promo
1558,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 11:10:00,2019-05-10 13:25:00,INTERCITY,34.35,Turista,Promo
1559,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 12:21:00,2019-05-10 19:04:00,REGIONAL,28.35,Turista,Adulto ida
1560,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 12:40:00,2019-05-10 14:20:00,AVE,51.15,Turista,Promo
1561,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 14:10:00,2019-05-10 16:03:00,AVE,51.15,Turista,Promo
1562,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 15:10:00,2019-05-10 17:20:00,INTERCITY,43.75,Turista,Promo
1563,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 15:10:00,2019-05-10 17:20:00,INTERCITY,43.75,Turista,Promo
1564,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 15:30:00,2019-05-10 22:31:00,AVE-MD,71.0,Turista con enlace,Flexible
1565,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 15:40:00,2019-05-10 17:22:00,AVE,57.75,Turista,Promo
1566,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 16:30:00,2019-05-10 22:47:00,REGIONAL,28.35,Turista,Adulto ida
1567,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 16:45:00,2019-05-10 18:50:00,ALVIA,71.0,Turista,Flexible
1568,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 16:55:00,2019-05-10 21:58:00,AVE-LD,56.1,Turista con enlace,Flexible
1569,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 17:10:00,2019-05-10 18:54:00,AVE,66.55,Preferente,Promo
1570,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 17:40:00,2019-05-10 19:20:00,AVE,66.55,Preferente,Promo
1571,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 17:48:00,2019-05-10 21:58:00,INTERCITY,36.05,Turista Plus,Promo
1572,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 18:10:00,2019-05-10 19:50:00,AVE,66.55,Preferente,Promo
1573,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 18:40:00,2019-05-10 20:20:00,AVE,66.55,Preferente,Promo
1574,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 19:40:00,2019-05-10 21:29:00,AVE,66.55,Preferente,Promo
1575,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 20:40:00,2019-05-10 22:24:00,AVE,51.15,Turista,Promo
1576,2019-04-19 05:45:58,MADRID,VALENCIA,2019-05-10 21:10:00,2019-05-10 23:03:00,AVE,45.3,Turista,Promo
